src,dst,time_s_2018,distance_km_2018,year,time_s_2025,distance_km_2025,delta_time_s,delta_distance_km,pct_time,pct_distance
38,42,291,4.729,2018,324,4.744,33,0.01499999999999968,11.34020618556701,0.31719179530555464
38,43,703,8.811,2018,628,8.862,-75,0.051000000000000156,-10.668563300142248,0.5788219271365356
38,44,569,8.333,2018,500,8.309,-69,-0.02400000000000091,-12.126537785588752,-0.28801152046082934
38,45,642,7.916,2018,578,7.962,-64,0.045999999999999375,-9.968847352024921,0.581101566447693
38,46,422,5.175,2018,349,5.171,-73,-0.0039999999999995595,-17.298578199052134,-0.07729468599032965
38,47,345,4.037,2018,284,4.056,-61,0.019000000000000128,-17.681159420289855,0.4706465196928444
38,48,622,9.411,2018,560,8.318,-62,-1.093,-9.967845659163988,-11.614068643077252
38,49,116,1.522,2018,190,2.625,74,1.103,63.793103448275865,72.47043363994744
38,50,664,8.399,2018,585,8.425,-79,0.026000000000001577,-11.897590361445783,0.3095606619835883
39,1,139,1.332,2018,110,1.333,-29,0.0009999999999998899,-20.863309352517987,0.0750750750750668
39,2,661,8.453,2018,571,7.902,-90,-0.5509999999999993,-13.61573373676248,-6.518395835797933
39,3,310,3.927,2018,274,3.912,-36,-0.015000000000000124,-11.612903225806452,-0.3819709702062675
39,4,275,2.872,2018,239,2.873,-36,0.001000000000000334,-13.090909090909092,0.034818941504189904
39,5,549,7.262,2018,375,4.774,-174,-2.4879999999999995,-31.693989071038253,-34.26053428807491
39,6,289,3.002,2018,267,3.026,-22,0.02400000000000002,-7.612456747404845,0.7994670219853438
39,7,384,4.988,2018,379,5.12,-5,0.13199999999999967,-1.3020833333333335,2.646351242983153
39,8,402,5.603,2018,379,5.587,-23,-0.016000000000000014,-5.721393034825871,-0.2855613064429773
39,9,306,4.146,2018,305,4.243,-1,0.09700000000000042,-0.32679738562091504,2.3396044380125525
39,10,657,9.916,2018,609,9.875,-48,-0.04100000000000037,-7.30593607305936,-0.4134731746672083
39,11,187,1.857,2018,166,2.128,-21,0.27100000000000013,-11.229946524064172,14.593430263866459
39,12,391,4.988,2018,419,5.554,28,0.5659999999999998,7.161125319693094,11.34723336006415
39,13,285,3.094,2018,264,3.149,-21,0.05500000000000016,-7.368421052631578,1.7776341305753123
39,14,668,9.9,2018,625,9.858,-43,-0.041999999999999815,-6.437125748502994,-0.42424242424242237
39,15,394,4.996,2018,353,5.021,-41,0.024999999999999467,-10.406091370558377,0.5004003202561943
39,16,756,9.606,2018,611,8.675,-145,-0.9309999999999992,-19.17989417989418,-9.691859254632512
39,17,484,6.126,2018,507,6.476,23,0.34999999999999964,4.75206611570248,5.713352921971917
39,18,312,3.942,2018,344,3.198,32,-0.7440000000000002,10.256410256410255,-18.873668188736687
39,19,171,1.971,2018,129,1.489,-42,-0.482,-24.561403508771928,-24.45459157787925
39,20,276,2.937,2018,248,2.896,-28,-0.040999999999999925,-10.144927536231885,-1.395982294858697
39,21,274,3.031,2018,211,2.56,-63,-0.4710000000000001,-22.99270072992701,-15.539425932035634
39,22,304,4.028,2018,299,4.051,-5,0.023000000000000576,-1.644736842105263,0.5710029791459925
39,23,90,0.638,2018,101,1.299,11,0.6609999999999999,12.222222222222221,103.60501567398117
39,24,756,11.381,2018,683,11.845,-73,0.4640000000000004,-9.656084656084655,4.076970389245236
39,25,491,6.237,2018,458,6.235,-33,-0.0019999999999997797,-6.720977596741344,-0.03206669873336187
39,26,578,7.935,2018,490,7.017,-88,-0.9179999999999993,-15.22491349480969,-11.568998109640823
39,27,218,2.563,2018,195,2.554,-23,-0.009000000000000341,-10.550458715596331,-0.35115099492783225
39,28,500,6.597,2018,479,6.616,-21,0.01899999999999924,-4.2,0.28800970137940335
39,29,516,6.986,2018,450,6.748,-66,-0.23799999999999955,-12.790697674418606,-3.4068136272545027
39,30,354,3.832,2018,314,3.824,-40,-0.008000000000000007,-11.299435028248588,-0.20876826722338224
39,31,168,1.491,2018,122,1.47,-46,-0.02100000000000013,-27.380952380952383,-1.4084507042253607
39,32,749,11.579,2018,695,11.584,-54,0.004999999999999005,-7.209612817089453,0.043181621901710036
39,33,348,4.503,2018,330,4.573,-18,0.07000000000000028,-5.172413793103448,1.554519209415951
39,34,322,4.285,2018,318,4.318,-4,0.032999999999999474,-1.2422360248447204,0.7701283547257753
39,35,480,6.613,2018,470,6.609,-10,-0.004000000000000448,-2.083333333333333,-0.060486919703620856
39,36,123,1.106,2018,92,1.103,-31,-0.0030000000000001137,-25.203252032520325,-0.27124773960218024
39,37,254,2.802,2018,244,2.808,-10,0.005999999999999783,-3.937007874015748,0.21413276231262607
39,38,618,9.27,2018,576,8.44,-42,-0.8300000000000001,-6.796116504854369,-8.953613807982741
39,39,0,0.0,2018,0,0.0,0,0.0,,
39,40,408,5.855,2018,399,5.852,-9,-0.0030000000000001137,-2.2058823529411766,-0.05123825789923336
39,41,363,4.022,2018,340,4.23,-23,0.20800000000000018,-6.336088154269973,5.171556439582302
39,42,542,7.466,2018,463,6.609,-79,-0.8570000000000002,-14.575645756457565,-11.478703455665688
39,43,469,5.379,2018,429,5.457,-40,0.07800000000000029,-8.528784648187633,1.4500836586726211
39,44,329,4.203,2018,310,4.199,-19,-0.004000000000000448,-5.775075987841945,-0.09517011658340345
39,45,509,6.519,2018,504,6.565,-5,0.04600000000000026,-0.9823182711198428,0.705629697806416
39,46,386,5.179,2018,355,5.15,-31,-0.028999999999999915,-8.031088082901555,-0.5599536590075288
39,47,447,6.228,2018,442,6.051,-5,-0.1769999999999996,-1.1185682326621924,-2.842003853564541
39,48,264,3.242,2018,241,3.224,-23,-0.017999999999999794,-8.712121212121213,-0.5552128315854347
39,49,648,10.283,2018,595,10.282,-53,-0.0009999999999994458,-8.179012345679013,-0.009724788485845045
39,50,302,3.679,2018,348,4.793,46,1.1140000000000003,15.2317880794702,30.27996738244089
40,1,504,7.689,2018,524,7.277,20,-0.4119999999999999,3.968253968253968,-5.358304070750421
40,2,645,8.651,2018,601,8.117,-44,-0.5339999999999989,-6.821705426356589,-6.172696798058016
40,3,397,5.624,2018,348,5.594,-49,-0.02999999999999936,-12.34256926952141,-0.5334281650071011
40,4,759,9.733,2018,643,9.657,-116,-0.07600000000000051,-15.2832674571805,-0.7808486592006627
40,5,610,8.853,2018,615,8.416,5,-0.4369999999999994,0.819672131147541,-4.936179826047661
40,6,655,9.359,2018,613,8.53,-42,-0.8290000000000006,-6.412213740458015,-8.857783951276852
40,7,306,4.048,2018,312,4.01,6,-0.038000000000000256,1.9607843137254901,-0.938735177865619
40,8,464,7.196,2018,493,7.193,29,-0.0030000000000001137,6.25,-0.04168982768204716
40,9,548,7.379,2018,527,8.202,-21,0.8230000000000004,-3.832116788321168,11.153272801192578
40,10,641,10.114,2018,639,10.09,-2,-0.02400000000000091,-0.31201248049922,-0.23729483883726427
40,11,563,8.478,2018,585,8.068,22,-0.41000000000000014,3.9076376554174073,-4.836046237320125
40,12,234,3.124,2018,296,3.663,62,0.5389999999999997,26.495726495726498,17.253521126760553
40,13,650,9.451,2018,678,9.093,28,-0.35800000000000054,4.3076923076923075,-3.787958946143271
40,14,652,10.098,2018,655,10.073,3,-0.025000000000000355,0.4601226993865031,-0.2475737769855452
40,15,518,6.715,2018,485,6.57,-33,-0.14499999999999957,-6.370656370656371,-2.1593447505584447
40,16,740,9.804,2018,641,8.89,-99,-0.9139999999999997,-13.378378378378377,-9.32272541819665
40,17,331,4.221,2018,384,4.573,53,0.3520000000000003,16.012084592145015,8.339256100450138
40,18,497,6.632,2018,669,8.253,172,1.6210000000000004,34.60764587525151,24.442098914354652
40,19,522,7.316,2018,497,6.985,-25,-0.3309999999999995,-4.789272030651341,-4.524330235101141
40,20,642,9.294,2018,599,8.074,-43,-1.2200000000000006,-6.697819314641744,-13.126748439853674
40,21,625,8.376,2018,587,8.055,-38,-0.32099999999999973,-6.08,-3.832378223495699
40,22,330,4.845,2018,363,4.859,33,0.014000000000000234,10.0,0.28895768833849816
40,23,513,7.911,2018,539,7.668,26,-0.24299999999999944,5.0682261208577,-3.0716723549487983
40,24,740,11.579,2018,714,12.06,-26,0.48099999999999987,-3.5135135135135136,4.154072026945331
40,25,330,4.332,2018,329,4.332,-1,0.0,-0.30303030303030304,0.0
40,26,639,9.526,2018,640,9.526,1,0.0,0.1564945226917058,0.0
40,27,526,7.3,2018,519,7.202,-7,-0.09799999999999986,-1.3307984790874523,-1.3424657534246558
40,28,347,4.692,2018,357,4.713,10,0.020999999999999908,2.881844380403458,0.4475703324808164
40,29,500,7.184,2018,480,6.963,-20,-0.22100000000000009,-4.0,-3.076280623608019
40,30,720,10.189,2018,728,9.768,8,-0.4209999999999994,1.1111111111111112,-4.131906958484634
40,31,512,7.384,2018,535,7.393,23,0.008999999999999453,4.4921875,0.12188515709641728
40,32,733,11.777,2018,726,11.799,-7,0.02200000000000024,-0.9549795361527967,0.18680478899550176
40,33,281,3.889,2018,267,3.875,-14,-0.01399999999999979,-4.98220640569395,-0.35998971457957807
40,34,313,4.637,2018,344,4.651,31,0.014000000000000234,9.904153354632587,0.3019193444037144
40,35,191,2.744,2018,215,2.743,24,-0.001000000000000334,12.56544502617801,-0.03644314868805882
40,36,489,7.463,2018,506,7.047,17,-0.41600000000000037,3.476482617586912,-5.5741658850328335
40,37,441,6.244,2018,508,6.576,67,0.33199999999999985,15.192743764172336,5.317104420243432
40,38,602,9.468,2018,607,8.655,5,-0.8130000000000006,0.8305647840531563,-8.586818757921426
40,39,521,7.931,2018,527,7.511,6,-0.41999999999999993,1.1516314779270633,-5.295675198587819
40,40,0,0.0,2018,0,0.0,0,0.0,,
40,41,729,10.379,2018,754,10.174,25,-0.20500000000000007,3.4293552812071333,-1.9751421138838048
40,42,603,9.057,2018,667,9.746,64,0.6890000000000001,10.613598673300165,7.607375510654743
40,43,281,3.545,2018,298,3.599,17,0.05400000000000027,6.049822064056939,1.5232722143864674
40,44,688,9.549,2018,622,8.774,-66,-0.7750000000000004,-9.593023255813954,-8.11603309247042
40,45,356,4.614,2018,381,4.662,25,0.04800000000000004,7.02247191011236,1.0403120936280894
40,46,269,3.742,2018,271,3.746,2,0.0040000000000000036,0.7434944237918215,0.10689470871191886
40,47,508,7.819,2018,571,8.636,63,0.8169999999999993,12.401574803149607,10.44890650978385
40,48,572,7.979,2018,530,7.476,-42,-0.5030000000000001,-7.3426573426573425,-6.304048126331622
40,49,632,10.481,2018,625,10.497,-7,0.016000000000000014,-1.1075949367088607,0.15265718919950402
40,50,304,4.288,2018,280,4.266,-24,-0.02200000000000024,-7.894736842105263,-0.513059701492543
41,1,288,3.15,2018,263,3.52,-25,0.3700000000000001,-8.680555555555555,11.74603174603175
41,2,882,11.232,2018,775,10.747,-107,-0.48499999999999943,-12.131519274376418,-4.318019943019938
41,3,705,8.989,2018,634,8.408,-71,-0.5810000000000013,-10.070921985815604,-6.463455334297488
41,4,392,3.086,2018,389,3.887,-3,0.8010000000000002,-0.7653061224489796,25.955930006480887
41,5,777,10.04,2018,583,7.61,-194,-2.429999999999999,-24.967824967824967,-24.203187250996006
41,6,287,2.937,2018,250,2.99,-37,0.05300000000000038,-12.89198606271777,1.8045624787197951
41,7,605,7.765,2018,584,7.965,-21,0.20000000000000018,-3.4710743801652892,2.5756600128783025
41,8,630,8.38,2018,584,8.433,-46,0.05299999999999905,-7.301587301587302,0.6324582338902034
41,9,544,6.946,2018,539,7.073,-5,0.12700000000000067,-0.9191176470588236,1.8283904405413283
41,10,878,12.695,2018,814,12.72,-64,0.025000000000000355,-7.289293849658314,0.19692792437967982
41,11,314,3.545,2018,290,3.676,-24,0.13100000000000023,-7.643312101910828,3.6953455571227147
41,12,623,7.847,2018,701,9.275,78,1.428,12.520064205457466,18.198037466547724
41,13,132,0.858,2018,153,1.002,21,0.14400000000000002,15.909090909090908,16.783216783216787
41,14,889,12.679,2018,830,12.703,-59,0.023999999999999133,-6.636670416197974,0.18928937613375765
41,15,621,7.773,2018,558,7.866,-63,0.09299999999999997,-10.144927536231885,1.196449247394828
41,16,977,12.385,2018,816,11.52,-161,-0.8650000000000002,-16.47901740020471,-6.9842551473556735
41,17,705,8.903,2018,711,9.321,6,0.41799999999999926,0.851063829787234,4.6950466135010585
41,18,549,6.742,2018,656,7.338,107,0.5960000000000001,19.489981785063755,8.84010679323643
41,19,320,3.795,2018,295,3.867,-25,0.07200000000000006,-7.8125,1.8972332015810296
41,20,274,2.92,2018,248,2.992,-26,0.07200000000000006,-9.48905109489051,2.4657534246575366
41,21,283,3.34,2018,261,3.45,-22,0.11000000000000032,-7.773851590106007,3.293413173652705
41,22,492,5.84,2018,461,5.904,-31,0.06400000000000006,-6.300813008130081,1.0958904109589052
41,23,357,4.405,2018,336,4.654,-21,0.24899999999999967,-5.88235294117647,5.652667423382511
41,24,920,13.587,2018,847,13.121,-73,-0.4659999999999993,-7.934782608695652,-3.4297490248031157
41,25,711,9.014,2018,663,9.08,-48,0.06600000000000072,-6.751054852320674,0.7321943643221737
41,26,733,9.632,2018,696,9.832,-37,0.20000000000000107,-5.0477489768076405,2.0764119601329014
41,27,405,5.01,2018,387,5.021,-18,0.01100000000000012,-4.444444444444445,0.2195608782435154
41,28,721,9.374,2018,684,9.461,-37,0.08699999999999974,-5.131761442441054,0.9280989972263681
41,29,737,9.765,2018,655,9.593,-82,-0.1720000000000006,-11.12618724559023,-1.7613927291346705
41,30,165,1.22,2018,147,1.329,-18,0.10899999999999999,-10.909090909090908,8.934426229508196
41,31,310,3.778,2018,281,3.848,-29,0.06999999999999984,-9.35483870967742,1.8528321863419757
41,32,888,12.718,2018,859,12.86,-29,0.14199999999999946,-3.2657657657657655,1.1165277559364637
41,33,580,7.362,2018,546,7.466,-34,0.10400000000000009,-5.862068965517241,1.412659603368651
41,34,533,6.777,2018,502,6.246,-31,-0.5309999999999997,-5.816135084427768,-7.835325365205839
41,35,701,9.39,2018,675,9.454,-26,0.06400000000000006,-3.7089871611982885,0.6815761448349313
41,36,294,3.429,2018,261,3.498,-33,0.0690000000000004,-11.224489795918368,2.0122484689413938
41,37,514,6.05,2018,475,6.128,-39,0.07800000000000029,-7.587548638132295,1.2892561983471122
41,38,839,12.049,2018,781,11.285,-58,-0.7639999999999993,-6.912991656734207,-6.340775168063735
41,39,366,4.425,2018,324,4.497,-42,0.07200000000000006,-11.475409836065573,1.627118644067798
41,40,629,8.632,2018,604,8.697,-25,0.0649999999999995,-3.97456279809221,0.7530120481927653
41,41,0,0.0,2018,0,0.0,0,0.0,,
41,42,697,9.163,2018,669,9.424,-28,0.26099999999999923,-4.017216642754662,2.8484120921095624
41,43,702,8.238,2018,758,10.31,56,2.072000000000001,7.977207977207977,25.15173585821803
41,44,444,5.422,2018,448,5.797,4,0.375,0.9009009009009009,6.916267060125415
41,45,730,9.296,2018,709,9.41,-21,0.11400000000000077,-2.8767123287671232,1.2263339070568071
41,46,607,7.956,2018,560,7.995,-47,0.0389999999999997,-7.742998352553541,0.4901960784313688
41,47,675,9.006,2018,721,10.015,46,1.0090000000000003,6.814814814814815,11.203642016433491
41,48,492,6.019,2018,453,6.069,-39,0.04999999999999982,-7.926829268292683,0.830702774547264
41,49,869,13.06,2018,826,12.729,-43,-0.3310000000000013,-4.9482163406214035,-2.5344563552833175
41,50,603,7.606,2018,564,7.686,-39,0.08000000000000007,-6.467661691542288,1.051801209571392
42,1,497,6.842,2018,424,6.045,-73,-0.7969999999999997,-14.688128772635814,-11.6486407483192
42,2,475,5.593,2018,375,4.283,-100,-1.3099999999999996,-21.052631578947366,-23.42213481137135
42,3,789,11.504,2018,645,9.411,-144,-2.093,-18.250950570342205,-18.193671766342142
42,4,706,9.18,2018,614,8.362,-92,-0.8179999999999996,-13.031161473087819,-8.910675381263612
42,5,229,2.747,2018,203,2.367,-26,-0.3799999999999999,-11.353711790393014,-13.833272661084816
42,6,449,5.788,2018,425,5.937,-24,0.14900000000000002,-5.3452115812917596,2.5742916378714584
42,7,345,5.0,2018,388,5.304,43,0.30400000000000027,12.46376811594203,6.080000000000005
42,8,217,3.323,2018,163,2.108,-54,-1.2149999999999999,-24.88479262672811,-36.56334637375865
42,9,777,11.723,2018,675,9.854,-102,-1.8690000000000015,-13.127413127413126,-15.943017998805779
42,10,498,5.923,2018,415,5.508,-83,-0.41500000000000004,-16.666666666666664,-7.006584501097417
42,11,555,7.631,2018,485,6.836,-70,-0.7949999999999999,-12.612612612612612,-10.41803171275062
42,12,613,8.656,2018,609,7.962,-4,-0.6940000000000008,-0.6525285481239804,-8.017560073937162
42,13,514,6.799,2018,505,6.979,-9,0.17999999999999972,-1.7509727626459144,2.6474481541403105
42,14,524,6.321,2018,430,5.491,-94,-0.8300000000000001,-17.938931297709924,-13.130833728840374
42,15,284,3.83,2018,210,2.64,-74,-1.19,-26.056338028169012,-31.070496083550914
42,16,570,6.746,2018,415,5.056,-155,-1.6900000000000004,-27.192982456140353,-25.051882597094576
42,17,523,6.426,2018,566,6.874,43,0.4479999999999995,8.221797323135755,6.971677559912846
42,18,782,11.519,2018,715,8.697,-67,-2.822000000000001,-8.567774936061381,-24.49865439708309
42,19,434,5.877,2018,349,5.053,-85,-0.8239999999999998,-19.5852534562212,-14.020758890590434
42,20,386,5.047,2018,363,5.136,-23,0.08900000000000041,-5.958549222797927,1.7634238161284015
42,21,366,4.982,2018,338,5.061,-28,0.07899999999999974,-7.650273224043716,1.5857085507828126
42,22,452,5.804,2018,416,5.592,-36,-0.21200000000000063,-7.964601769911504,-3.652653342522409
42,23,505,7.064,2018,439,6.436,-66,-0.6280000000000001,-13.06930693069307,-8.890147225368066
42,24,321,5.681,2018,291,4.633,-30,-1.048,-9.345794392523365,-18.447456433726458
42,25,292,4.246,2018,485,6.72,193,2.4739999999999993,66.0958904109589,58.266603862458766
42,26,134,1.726,2018,126,1.343,-8,-0.383,-5.970149253731343,-22.19003476245655
42,27,371,4.999,2018,300,4.298,-71,-0.7009999999999996,-19.137466307277627,-14.022804560912174
42,28,539,6.897,2018,539,7.014,0,0.11699999999999999,0.0,1.6963897346672463
42,29,321,3.949,2018,254,3.129,-67,-0.8199999999999998,-20.87227414330218,-20.764750569764495
42,30,583,7.537,2018,555,7.654,-28,0.11699999999999999,-4.802744425385934,1.55234178054929
42,31,452,6.236,2018,373,5.402,-79,-0.8339999999999996,-17.47787610619469,-13.373957665169975
42,32,290,4.812,2018,303,4.372,13,-0.4400000000000004,4.482758620689655,-9.143807148794687
42,33,569,8.171,2018,500,7.154,-69,-1.0169999999999995,-12.126537785588752,-12.44645698200954
42,34,434,5.596,2018,457,5.934,23,0.3380000000000001,5.299539170506913,6.040028591851324
42,35,539,8.026,2018,529,7.007,-10,-1.0190000000000001,-1.855287569573284,-12.696237229005733
42,36,481,6.616,2018,406,5.815,-75,-0.8009999999999993,-15.592515592515593,-12.10701330108826
42,37,583,8.316,2018,430,5.816,-153,-2.500000000000001,-26.243567753001717,-30.06253006253007
42,38,397,6.7,2018,434,6.698,37,-0.0019999999999997797,9.319899244332493,-0.029850746268653427
42,39,513,7.084,2018,427,6.279,-86,-0.8049999999999997,-16.764132553606238,-11.36363636363636
42,40,447,6.155,2018,458,6.25,11,0.09499999999999975,2.460850111856823,1.5434606011372827
42,41,592,7.727,2018,621,8.652,29,0.9249999999999989,4.898648648648648,11.97101074155557
42,42,0,0.0,2018,0,0.0,0,0.0,,
42,43,628,8.827,2018,613,7.863,-15,-0.9639999999999995,-2.388535031847134,-10.921037725161431
42,44,299,3.622,2018,259,3.751,-40,0.129,-13.377926421404682,3.561568194367753
42,45,548,6.819,2018,563,6.963,15,0.14400000000000013,2.737226277372263,2.111746590409153
42,46,347,5.191,2018,364,5.334,17,0.1429999999999998,4.899135446685879,2.754767867462913
42,47,138,1.819,2018,155,1.896,17,0.07699999999999996,12.318840579710146,4.233095107201757
42,48,344,4.685,2018,266,3.749,-78,-0.9359999999999995,-22.674418604651162,-19.978655282817492
42,49,267,4.672,2018,271,4.241,4,-0.43100000000000005,1.4981273408239701,-9.225171232876713
42,50,590,8.415,2018,518,7.374,-72,-1.0409999999999995,-12.203389830508476,-12.370766488413542
43,1,438,5.036,2018,446,5.552,8,0.516,1.82648401826484,10.246227164416204
43,2,605,6.878,2018,523,6.392,-82,-0.48599999999999977,-13.553719008264462,-7.066007560337304
43,3,457,4.834,2018,414,5.756,-43,0.9220000000000006,-9.409190371991247,19.073231278444368
43,4,679,7.863,2018,636,7.869,-43,0.005999999999999339,-6.332842415316642,0.07630675314764516
43,5,571,7.083,2018,537,6.691,-34,-0.39200000000000035,-5.954465849387041,-5.534378088380635
43,6,589,6.706,2018,535,6.805,-54,0.09899999999999931,-9.168081494057725,1.4762898896510483
43,7,293,2.497,2018,322,3.421,29,0.9239999999999999,9.897610921501707,37.00440528634361
43,8,424,5.423,2018,415,5.468,-9,0.04499999999999993,-2.1226415094339623,0.8297990042411937
43,9,548,6.635,2018,593,8.364,45,1.729000000000001,8.211678832116789,26.058779201205745
43,10,601,8.341,2018,561,8.365,-40,0.02400000000000091,-6.655574043261231,0.2877352835391549
43,11,496,5.825,2018,507,6.343,11,0.5179999999999998,2.217741935483871,8.892703862660941
43,12,216,1.903,2018,326,2.816,110,0.9129999999999998,50.92592592592593,47.97687861271675
43,13,584,6.798,2018,600,7.368,16,0.5700000000000003,2.73972602739726,8.384819064430719
43,14,612,8.325,2018,577,8.348,-35,0.023000000000001464,-5.718954248366013,0.2762762762762939
43,15,478,4.94,2018,407,4.845,-71,-0.09500000000000064,-14.853556485355648,-1.923076923076936
43,16,700,8.031,2018,563,7.165,-137,-0.8660000000000005,-19.57142857142857,-10.783215041713365
43,17,321,2.821,2018,413,4.56,92,1.7389999999999994,28.66043613707165,61.64480680609711
43,18,556,5.843,2018,640,6.968,84,1.125,15.107913669064748,19.253807975355127
43,19,482,5.541,2018,419,5.26,-63,-0.2810000000000006,-13.070539419087138,-5.071286771340923
43,20,576,6.641,2018,521,6.349,-55,-0.2919999999999998,-9.54861111111111,-4.396928173467848
43,21,585,6.601,2018,509,6.329,-76,-0.27200000000000024,-12.991452991452993,-4.120587789728833
43,22,290,3.07,2018,285,3.134,-5,0.06400000000000006,-1.7241379310344827,2.08469055374593
43,23,446,5.258,2018,461,5.943,15,0.6849999999999996,3.3632286995515694,13.027767211867621
43,24,700,9.806,2018,636,10.335,-64,0.5290000000000017,-9.142857142857142,5.394656332857452
43,25,318,2.781,2018,365,4.319,47,1.5379999999999998,14.779874213836477,55.30384753685723
43,26,599,7.753,2018,562,7.801,-37,0.04800000000000004,-6.176961602671119,0.6191151812201734
43,27,486,5.525,2018,441,5.477,-45,-0.04800000000000004,-9.25925925925926,-0.8687782805429872
43,28,337,3.292,2018,386,4.7,49,1.4080000000000004,14.540059347181009,42.770352369380326
43,29,460,5.411,2018,402,5.238,-58,-0.17299999999999915,-12.608695652173912,-3.1971909074108145
43,30,654,7.536,2018,650,8.043,-4,0.5069999999999997,-0.6116207951070336,6.727707006369423
43,31,445,4.731,2018,444,5.608,-1,0.8769999999999998,-0.22471910112359553,18.537307123229755
43,32,694,10.004,2018,648,10.074,-46,0.07000000000000028,-6.628242074927954,0.6997201119552208
43,33,176,1.462,2018,268,2.908,92,1.446,52.27272727272727,98.90560875512996
43,34,273,2.862,2018,266,2.926,-7,0.06400000000000006,-2.564102564102564,2.236198462613559
43,35,159,1.22,2018,244,2.583,85,1.3630000000000002,53.459119496855344,111.72131147540985
43,36,423,4.81,2018,428,5.322,5,0.5120000000000005,1.1820330969267139,10.644490644490654
43,37,353,3.228,2018,413,4.889,60,1.661,16.997167138810198,51.45600991325898
43,38,562,7.695,2018,529,6.93,-33,-0.7650000000000006,-5.871886120996441,-9.941520467836265
43,39,455,5.278,2018,449,5.786,-6,0.508,-1.3186813186813187,9.62485790071997
43,40,243,2.333,2018,306,3.936,63,1.6029999999999998,25.925925925925924,68.70981568795541
43,41,662,7.726,2018,676,8.449,14,0.7229999999999999,2.1148036253776437,9.358011907843643
43,42,564,7.284,2018,589,8.021,25,0.737000000000001,4.432624113475177,10.118066996155973
43,43,0,0.0,2018,0,0.0,0,0.0,,
43,44,648,7.774,2018,544,7.049,-104,-0.7249999999999996,-16.049382716049383,-9.325958322613836
43,45,346,3.214,2018,411,4.649,65,1.435,18.786127167630056,44.64841319228376
43,46,257,2.191,2018,281,3.157,24,0.9660000000000002,9.33852140077821,44.089456869009595
43,47,469,6.049,2018,493,6.911,24,0.8619999999999992,5.11727078891258,14.25028930401718
43,48,532,6.204,2018,452,5.751,-80,-0.4529999999999994,-15.037593984962406,-7.301740812379101
43,49,592,8.708,2018,547,8.772,-45,0.06400000000000006,-7.601351351351352,0.7349563619660089
43,50,243,2.033,2018,336,3.804,93,1.771,38.2716049382716,87.11264141662568
44,1,197,2.528,2018,187,2.525,-10,-0.0030000000000001137,-5.0761421319796955,-0.11867088607595386
44,2,623,7.748,2018,588,8.103,-35,0.35499999999999954,-5.617977528089887,4.581827568404743
44,3,495,6.585,2018,446,6.412,-49,-0.17300000000000004,-9.8989898989899,-2.6271829916476848
44,4,397,4.831,2018,377,4.842,-20,0.010999999999999233,-5.037783375314862,0.2276961291657883
44,5,439,5.687,2018,255,3.066,-184,-2.6210000000000004,-41.91343963553531,-46.087568137858284
44,6,250,2.678,2018,233,2.708,-17,0.03000000000000025,-6.800000000000001,1.1202389843166636
44,7,399,5.199,2018,396,5.321,-3,0.12199999999999989,-0.7518796992481203,2.34660511636853
44,8,292,4.027,2018,319,4.458,27,0.43100000000000005,9.246575342465754,10.702756394338218
44,9,491,6.804,2018,437,6.334,-54,-0.47000000000000064,-10.9979633401222,-6.907701352145806
44,10,618,9.211,2018,626,10.076,8,0.8650000000000002,1.2944983818770228,9.390945608511563
44,11,255,3.317,2018,247,3.316,-8,-0.001000000000000334,-3.1372549019607843,-0.03014772384685963
44,12,460,5.939,2018,511,6.273,51,0.33399999999999963,11.08695652173913,5.623842397710046
44,13,315,3.689,2018,313,3.75,-2,0.06099999999999994,-0.6349206349206349,1.653564651667117
44,14,630,9.195,2018,642,10.059,12,0.863999999999999,1.9047619047619049,9.396411092985307
44,15,284,3.42,2018,293,3.891,9,0.4710000000000001,3.169014084507042,13.771929824561408
44,16,718,8.901,2018,628,8.876,-90,-0.025000000000000355,-12.534818941504177,-0.2808673182788491
44,17,500,6.359,2018,529,6.7,29,0.3410000000000002,5.800000000000001,5.362478377103321
44,18,497,6.6,2018,535,6.313,38,-0.2869999999999999,7.645875251509055,-4.348484848484848
44,19,124,1.522,2018,112,1.513,-12,-0.009000000000000119,-9.67741935483871,-0.5913272010512562
44,20,187,1.937,2018,172,1.907,-15,-0.030000000000000027,-8.02139037433155,-1.5487867836861138
44,21,167,1.872,2018,147,1.832,-20,-0.040000000000000036,-11.976047904191617,-2.1367521367521385
44,22,329,3.932,2018,318,3.903,-11,-0.028999999999999915,-3.343465045592705,-0.7375381485249215
44,23,205,2.75,2018,201,2.916,-4,0.16599999999999993,-1.951219512195122,6.0363636363636335
44,24,655,10.313,2018,528,8.738,-127,-1.575000000000001,-19.389312977099237,-15.271986812760602
44,25,388,5.126,2018,481,6.459,93,1.3329999999999993,23.969072164948454,26.00468201326569
44,26,468,6.36,2018,378,5.449,-90,-0.9110000000000005,-19.230769230769234,-14.32389937106919
44,27,57,0.613,2018,56,0.618,-1,0.0050000000000000044,-1.7543859649122806,0.8156606851549764
44,28,516,6.83,2018,502,6.84,-14,0.009999999999999787,-2.7131782945736433,0.14641288433381827
44,29,478,6.281,2018,467,6.949,-11,0.6680000000000001,-2.301255230125523,10.63524916414584
44,30,385,4.427,2018,363,4.425,-22,-0.0019999999999997797,-5.714285714285714,-0.045177320984860624
